prec_no,block_no,name,kind,pref_name,year,hot_days,flag
12,1188,幾寅,a,上川地方,1998,0.0,
12,1188,幾寅,a,上川地方,1999,0.0,
12,1188,幾寅,a,上川地方,2000,0.0,
12,1188,幾寅,a,上川地方,2001,0.0,
12,1188,幾寅,a,上川地方,2002,0.0,
12,1188,幾寅,a,上川地方,2003,0.0,
12,1188,幾寅,a,上川地方,2004,0.0,
12,1188,幾寅,a,上川地方,2005,0.0,
12,1188,幾寅,a,上川地方,2006,0.0,
12,1188,幾寅,a,上川地方,2007,0.0,
12,1188,幾寅,a,上川地方,2008,0.0,
12,1188,幾寅,a,上川地方,2009,0.0,
12,1188,幾寅,a,上川地方,2010,0.0,
12,1188,幾寅,a,上川地方,2011,0.0,
12,1188,幾寅,a,上川地方,2012,0.0,
12,1188,幾寅,a,上川地方,2013,0.0,
12,1188,幾寅,a,上川地方,2014,0.0,
12,1188,幾寅,a,上川地方,2015,0.0,
12,1188,幾寅,a,上川地方,2016,0.0,
12,1188,幾寅,a,上川地方,2017,0.0,
12,1188,幾寅,a,上川地方,2018,0.0,
12,1188,幾寅,a,上川地方,2019,0.0,
12,1188,幾寅,a,上川地方,2020,0.0,
12,1188,幾寅,a,上川地方,2021,0.0,
12,1188,幾寅,a,上川地方,2022,0.0,
12,1188,幾寅,a,上川地方,2023,0.0,
12,1188,幾寅,a,上川地方,2024,0.0,
12,1188,幾寅,a,上川地方,2025,1.0,
12,1189,占冠,a,上川地方,1977,0.0,]
12,1189,占冠,a,上川地方,1978,0.0,
12,1189,占冠,a,上川地方,1979,0.0,
12,1189,占冠,a,上川地方,1980,0.0,
12,1189,占冠,a,上川地方,1981,0.0,
12,1189,占冠,a,上川地方,1982,0.0,
12,1189,占冠,a,上川地方,1983,0.0,
12,1189,占冠,a,上川地方,1984,0.0,
12,1189,占冠,a,上川地方,1985,0.0,
12,1189,占冠,a,上川地方,1986,0.0,
12,1189,占冠,a,上川地方,1987,0.0,
12,1189,占冠,a,上川地方,1988,0.0,
12,1189,占冠,a,上川地方,1989,0.0,
12,1189,占冠,a,上川地方,1990,0.0,
12,1189,占冠,a,上川地方,1991,0.0,
12,1189,占冠,a,上川地方,1992,0.0,
12,1189,占冠,a,上川地方,1993,0.0,
12,1189,占冠,a,上川地方,1994,0.0,
12,1189,占冠,a,上川地方,1995,0.0,
12,1189,占冠,a,上川地方,1996,0.0,
12,1189,占冠,a,上川地方,1997,0.0,
12,1189,占冠,a,上川地方,1998,0.0,
12,1189,占冠,a,上川地方,1999,0.0,
12,1189,占冠,a,上川地方,2000,0.0,
12,1189,占冠,a,上川地方,2001,0.0,
12,1189,占冠,a,上川地方,2002,0.0,
12,1189,占冠,a,上川地方,2003,0.0,
12,1189,占冠,a,上川地方,2004,0.0,
12,1189,占冠,a,上川地方,2005,0.0,
12,1189,占冠,a,上川地方,2006,0.0,
12,1189,占冠,a,上川地方,2007,0.0,
12,1189,占冠,a,上川地方,2008,0.0,
12,1189,占冠,a,上川地方,2009,0.0,
12,1189,占冠,a,上川地方,2010,0.0,
12,1189,占冠,a,上川地方,2011,0.0,
12,1189,占冠,a,上川地方,2012,0.0,
12,1189,占冠,a,上川地方,2013,0.0,
12,1189,占冠,a,上川地方,2014,0.0,
12,1189,占冠,a,上川地方,2015,0.0,
12,1189,占冠,a,上川地方,2016,0.0,
12,1189,占冠,a,上川地方,2017,0.0,
12,1189,占冠,a,上川地方,2018,0.0,
12,1189,占冠,a,上川地方,2019,0.0,
12,1189,占冠,a,上川地方,2020,0.0,
12,1189,占冠,a,上川地方,2021,0.0,
12,1189,占冠,a,上川地方,2022,0.0,
12,1189,占冠,a,上川地方,2023,0.0,
12,1189,占冠,a,上川地方,2024,0.0,
12,1189,占冠,a,上川地方,2025,0.0,
12,1190,上富良野,a,上川地方,1977,0.0,]
12,1190,上富良野,a,上川地方,1978,0.0,
12,1190,上富良野,a,上川地方,1979,0.0,
12,1190,上富良野,a,上川地方,1980,0.0,
12,1190,上富良野,a,上川地方,1981,0.0,
12,1190,上富良野,a,上川地方,1982,0.0,
12,1190,上富良野,a,上川地方,1983,0.0,
12,1190,上富良野,a,上川地方,1984,0.0,
12,1190,上富良野,a,上川地方,1985,0.0,
12,1190,上富良野,a,上川地方,1986,0.0,
12,1190,上富良野,a,上川地方,1987,0.0,
12,1190,上富良野,a,上川地方,1988,0.0,
12,1190,上富良野,a,上川地方,1989,0.0,
12,1190,上富良野,a,上川地方,1990,0.0,
12,1190,上富良野,a,上川地方,1991,0.0,
12,1190,上富良野,a,上川地方,1992,0.0,
12,1190,上富良野,a,上川地方,1993,0.0,
12,1190,上富良野,a,上川地方,1994,0.0,
12,1190,上富良野,a,上川地方,1995,0.0,
12,1190,上富良野,a,上川地方,1996,0.0,
12,1190,上富良野,a,上川地方,1997,1.0,
12,1190,上富良野,a,上川地方,1998,0.0,
12,1190,上富良野,a,上川地方,1999,0.0,
12,1190,上富良野,a,上川地方,2000,2.0,
12,1190,上富良野,a,上川地方,2001,0.0,
12,1190,上富良野,a,上川地方,2002,0.0,
12,1190,上富良野,a,上川地方,2003,0.0,
12,1190,上富良野,a,上川地方,2004,0.0,
12,1190,上富良野,a,上川地方,2005,0.0,
12,1190,上富良野,a,上川地方,2006,0.0,
12,1190,上富良野,a,上川地方,2007,0.0,
12,1190,上富良野,a,上川地方,2008,0.0,
12,1190,上富良野,a,上川地方,2009,0.0,
12,1190,上富良野,a,上川地方,2010,0.0,
12,1190,上富良野,a,上川地方,2011,0.0,
12,1190,上富良野,a,上川地方,2012,0.0,
12,1190,上富良野,a,上川地方,2013,0.0,
12,1190,上富良野,a,上川地方,2014,1.0,
12,1190,上富良野,a,上川地方,2015,0.0,
12,1190,上富良野,a,上川地方,2016,0.0,
12,1190,上富良野,a,上川地方,2017,0.0,
12,1190,上富良野,a,上川地方,2018,2.0,
12,1190,上富良野,a,上川地方,2019,2.0,
12,1190,上富良野,a,上川地方,2020,1.0,
12,1190,上富良野,a,上川地方,2021,8.0,
12,1190,上富良野,a,上川地方,2022,0.0,
12,1190,上富良野,a,上川地方,2023,3.0,
12,1190,上富良野,a,上川地方,2024,1.0,
12,1190,上富良野,a,上川地方,2025,2.0,
12,1191,江丹別,a,上川地方,1977,0.0,]
12,1191,江丹別,a,上川地方,1978,0.0,
12,1191,江丹別,a,上川地方,1979,0.0,
12,1191,江丹別,a,上川地方,1980,0.0,]
12,1191,江丹別,a,上川地方,1981,0.0,
12,1191,江丹別,a,上川地方,1982,0.0,
12,1191,江丹別,a,上川地方,1983,0.0,
12,1191,江丹別,a,上川地方,1984,0.0,
12,1191,江丹別,a,上川地方,1985,0.0,
12,1191,江丹別,a,上川地方,1986,0.0,
12,1191,江丹別,a,上川地方,1987,0.0,
12,1191,江丹別,a,上川地方,1988,0.0,
12,1191,江丹別,a,上川地方,1989,0.0,
12,1191,江丹別,a,上川地方,1990,0.0,
12,1191,江丹別,a,上川地方,1991,0.0,
12,1191,江丹別,a,上川地方,1992,0.0,
12,1191,江丹別,a,上川地方,1993,0.0,
12,1191,江丹別,a,上川地方,1994,0.0,
12,1191,江丹別,a,上川地方,1995,0.0,
12,1191,江丹別,a,上川地方,1996,0.0,
12,1191,江丹別,a,上川地方,1997,0.0,
12,1191,江丹別,a,上川地方,1998,0.0,
12,1191,江丹別,a,上川地方,1999,0.0,
12,1191,江丹別,a,上川地方,2000,0.0,
12,1191,江丹別,a,上川地方,2001,0.0,
12,1191,江丹別,a,上川地方,2002,0.0,
12,1191,江丹別,a,上川地方,2003,0.0,
12,1191,江丹別,a,上川地方,2004,0.0,
12,1191,江丹別,a,上川地方,2005,0.0,
12,1191,江丹別,a,上川地方,2006,0.0,
12,1191,江丹別,a,上川地方,2007,0.0,
12,1191,江丹別,a,上川地方,2008,0.0,
12,1191,江丹別,a,上川地方,2009,0.0,
12,1191,江丹別,a,上川地方,2010,0.0,
12,1191,江丹別,a,上川地方,2011,0.0,
12,1191,江丹別,a,上川地方,2012,0.0,
12,1191,江丹別,a,上川地方,2013,0.0,
12,1191,江丹別,a,上川地方,2014,1.0,
12,1191,江丹別,a,上川地方,2015,0.0,
12,1191,江丹別,a,上川地方,2016,0.0,
12,1191,江丹別,a,上川地方,2017,0.0,
12,1191,江丹別,a,上川地方,2018,0.0,
12,1191,江丹別,a,上川地方,2019,0.0,
12,1191,江丹別,a,上川地方,2020,0.0,
12,1191,江丹別,a,上川地方,2021,9.0,
12,1191,江丹別,a,上川地方,2022,0.0,
12,1191,江丹別,a,上川地方,2023,0.0,
12,1191,江丹別,a,上川地方,2024,0.0,
12,1191,江丹別,a,上川地方,2025,0.0,
12,1197,音威子府,a,上川地方,1977,0.0,]
12,1197,音威子府,a,上川地方,1978,0.0,
12,1197,音威子府,a,上川地方,1979,0.0,]
12,1197,音威子府,a,上川地方,1980,0.0,
12,1197,音威子府,a,上川地方,1981,0.0,
12,1197,音威子府,a,上川地方,1982,0.0,
12,1197,音威子府,a,上川地方,1983,0.0,
12,1197,音威子府,a,上川地方,1984,0.0,
12,1197,音威子府,a,上川地方,1985,0.0,
12,1197,音威子府,a,上川地方,1986,0.0,
12,1197,音威子府,a,上川地方,1987,0.0,
12,1197,音威子府,a,上川地方,1988,0.0,]
12,1197,音威子府,a,上川地方,1989,0.0,
12,1197,音威子府,a,上川地方,1990,0.0,
12,1197,音威子府,a,上川地方,1991,0.0,]
12,1197,音威子府,a,上川地方,1992,0.0,
12,1197,音威子府,a,上川地方,1993,0.0,
12,1197,音威子府,a,上川地方,1994,0.0,
12,1197,音威子府,a,上川地方,1995,0.0,
12,1197,音威子府,a,上川地方,1996,0.0,
12,1197,音威子府,a,上川地方,1997,0.0,
12,1197,音威子府,a,上川地方,1998,0.0,
12,1197,音威子府,a,上川地方,1999,0.0,
12,1197,音威子府,a,上川地方,2000,0.0,
12,1197,音威子府,a,上川地方,2001,0.0,
12,1197,音威子府,a,上川地方,2002,0.0,
12,1197,音威子府,a,上川地方,2003,0.0,
12,1197,音威子府,a,上川地方,2004,0.0,
12,1197,音威子府,a,上川地方,2005,0.0,
12,1197,音威子府,a,上川地方,2006,0.0,
12,1197,音威子府,a,上川地方,2007,0.0,
12,1197,音威子府,a,上川地方,2008,0.0,
12,1197,音威子府,a,上川地方,2009,0.0,
12,1197,音威子府,a,上川地方,2010,0.0,
12,1197,音威子府,a,上川地方,2011,0.0,
12,1197,音威子府,a,上川地方,2012,0.0,
12,1197,音威子府,a,上川地方,2013,0.0,
12,1197,音威子府,a,上川地方,2014,0.0,
12,1197,音威子府,a,上川地方,2015,0.0,
12,1197,音威子府,a,上川地方,2016,0.0,
12,1197,音威子府,a,上川地方,2017,0.0,
12,1197,音威子府,a,上川地方,2018,0.0,
12,1197,音威子府,a,上川地方,2019,0.0,
12,1197,音威子府,a,上川地方,2020,0.0,]
12,1197,音威子府,a,上川地方,2021,3.0,
12,1197,音威子府,a,上川地方,2022,0.0,
12,1197,音威子府,a,上川地方,2023,0.0,
12,1197,音威子府,a,上川地方,2024,0.0,
12,1197,音威子府,a,上川地方,2025,0.0,
12,1201,中川,a,上川地方,1977,0.0,]
12,1201,中川,a,上川地方,1978,0.0,
12,1201,中川,a,上川地方,1979,0.0,
12,1201,中川,a,上川地方,1980,0.0,
12,1201,中川,a,上川地方,1981,0.0,
12,1201,中川,a,上川地方,1982,0.0,
12,1201,中川,a,上川地方,1983,0.0,
12,1201,中川,a,上川地方,1984,0.0,
12,1201,中川,a,上川地方,1985,0.0,
12,1201,中川,a,上川地方,1986,0.0,
12,1201,中川,a,上川地方,1987,0.0,
12,1201,中川,a,上川地方,1988,0.0,
12,1201,中川,a,上川地方,1989,0.0,
12,1201,中川,a,上川地方,1990,0.0,
12,1201,中川,a,上川地方,1991,0.0,
12,1201,中川,a,上川地方,1992,0.0,
12,1201,中川,a,上川地方,1993,0.0,
12,1201,中川,a,上川地方,1994,0.0,
12,1201,中川,a,上川地方,1995,0.0,
12,1201,中川,a,上川地方,1996,0.0,
12,1201,中川,a,上川地方,1997,0.0,
12,1201,中川,a,上川地方,1998,0.0,
12,1201,中川,a,上川地方,1999,0.0,
12,1201,中川,a,上川地方,2000,0.0,
12,1201,中川,a,上川地方,2001,0.0,
12,1201,中川,a,上川地方,2002,0.0,
12,1201,中川,a,上川地方,2003,0.0,
12,1201,中川,a,上川地方,2004,0.0,
12,1201,中川,a,上川地方,2005,0.0,
12,1201,中川,a,上川地方,2006,0.0,
12,1201,中川,a,上川地方,2007,0.0,
12,1201,中川,a,上川地方,2008,0.0,]
12,1201,中川,a,上川地方,2009,0.0,
12,1201,中川,a,上川地方,2010,0.0,
12,1201,中川,a,上川地方,2011,0.0,
12,1201,中川,a,上川地方,2012,0.0,
12,1201,中川,a,上川地方,2013,0.0,
12,1201,中川,a,上川地方,2014,0.0,
12,1201,中川,a,上川地方,2015,0.0,
12,1201,中川,a,上川地方,2016,0.0,
12,1201,中川,a,上川地方,2017,0.0,
12,1201,中川,a,上川地方,2018,0.0,
12,1201,中川,a,上川地方,2019,0.0,
12,1201,中川,a,上川地方,2020,0.0,
12,1201,中川,a,上川地方,2021,2.0,
12,1201,中川,a,上川地方,2022,0.0,
12,1201,中川,a,上川地方,2023,0.0,
12,1201,中川,a,上川地方,2024,0.0,
12,1201,中川,a,上川地方,2025,0.0,
12,1279,朱鞠内,a,上川地方,1978,0.0,]
12,1279,朱鞠内,a,上川地方,1979,0.0,
12,1279,朱鞠内,a,上川地方,1980,0.0,
12,1279,朱鞠内,a,上川地方,1981,0.0,
12,1279,朱鞠内,a,上川地方,1982,0.0,
12,1279,朱鞠内,a,上川地方,1983,0.0,
12,1279,朱鞠内,a,上川地方,1984,0.0,
12,1279,朱鞠内,a,上川地方,1985,0.0,
12,1279,朱鞠内,a,上川地方,1986,0.0,
12,1279,朱鞠内,a,上川地方,1987,0.0,
12,1279,朱鞠内,a,上川地方,1988,0.0,
12,1279,朱鞠内,a,上川地方,1989,0.0,
12,1279,朱鞠内,a,上川地方,1990,0.0,
12,1279,朱鞠内,a,上川地方,1991,0.0,
12,1279,朱鞠内,a,上川地方,1992,0.0,
12,1279,朱鞠内,a,上川地方,1993,0.0,
12,1279,朱鞠内,a,上川地方,1994,0.0,
12,1279,朱鞠内,a,上川地方,1995,0.0,
12,1279,朱鞠内,a,上川地方,1996,0.0,
12,1279,朱鞠内,a,上川地方,1997,0.0,
12,1279,朱鞠内,a,上川地方,1998,0.0,
12,1279,朱鞠内,a,上川地方,1999,0.0,
12,1279,朱鞠内,a,上川地方,2000,0.0,
12,1279,朱鞠内,a,上川地方,2001,0.0,
12,1279,朱鞠内,a,上川地方,2002,0.0,
12,1279,朱鞠内,a,上川地方,2003,0.0,
12,1279,朱鞠内,a,上川地方,2004,0.0,
12,1279,朱鞠内,a,上川地方,2005,0.0,
12,1279,朱鞠内,a,上川地方,2006,0.0,
12,1279,朱鞠内,a,上川地方,2007,0.0,
12,1279,朱鞠内,a,上川地方,2008,0.0,
12,1279,朱鞠内,a,上川地方,2009,0.0,]
12,1279,朱鞠内,a,上川地方,2010,0.0,
12,1279,朱鞠内,a,上川地方,2011,0.0,
12,1279,朱鞠内,a,上川地方,2012,0.0,
12,1279,朱鞠内,a,上川地方,2013,0.0,
12,1279,朱鞠内,a,上川地方,2014,0.0,
12,1279,朱鞠内,a,上川地方,2015,0.0,
12,1279,朱鞠内,a,上川地方,2016,0.0,
12,1279,朱鞠内,a,上川地方,2017,0.0,
12,1279,朱鞠内,a,上川地方,2018,0.0,
12,1279,朱鞠内,a,上川地方,2019,0.0,
12,1279,朱鞠内,a,上川地方,2020,0.0,
12,1279,朱鞠内,a,上川地方,2021,0.0,
12,1279,朱鞠内,a,上川地方,2022,0.0,
12,1279,朱鞠内,a,上川地方,2023,0.0,
12,1279,朱鞠内,a,上川地方,2024,0.0,
12,1279,朱鞠内,a,上川地方,2025,0.0,
12,1280,麓郷,a,上川地方,1978,0.0,]
12,1280,麓郷,a,上川地方,1979,0.0,
12,1280,麓郷,a,上川地方,1980,0.0,
12,1280,麓郷,a,上川地方,1981,0.0,
12,1280,麓郷,a,上川地方,1982,0.0,
12,1280,麓郷,a,上川地方,1983,0.0,
12,1280,麓郷,a,上川地方,1984,0.0,
12,1280,麓郷,a,上川地方,1985,0.0,
12,1280,麓郷,a,上川地方,1986,0.0,
12,1280,麓郷,a,上川地方,1987,0.0,
12,1280,麓郷,a,上川地方,1988,0.0,
12,1280,麓郷,a,上川地方,1989,0.0,
12,1280,麓郷,a,上川地方,1990,0.0,
12,1280,麓郷,a,上川地方,1991,0.0,
12,1280,麓郷,a,上川地方,1992,0.0,
12,1280,麓郷,a,上川地方,1993,0.0,
12,1280,麓郷,a,上川地方,1994,0.0,
12,1280,麓郷,a,上川地方,1995,0.0,
12,1280,麓郷,a,上川地方,1996,0.0,
12,1280,麓郷,a,上川地方,1997,0.0,
12,1280,麓郷,a,上川地方,1998,0.0,
12,1280,麓郷,a,上川地方,1999,0.0,
12,1280,麓郷,a,上川地方,2000,1.0,
12,1280,麓郷,a,上川地方,2001,0.0,
12,1280,麓郷,a,上川地方,2002,0.0,
12,1280,麓郷,a,上川地方,2003,0.0,
12,1280,麓郷,a,上川地方,2004,0.0,
12,1280,麓郷,a,上川地方,2005,0.0,
12,1280,麓郷,a,上川地方,2006,0.0,
12,1280,麓郷,a,上川地方,2007,0.0,
12,1280,麓郷,a,上川地方,2008,0.0,
12,1280,麓郷,a,上川地方,2009,0.0,
12,1280,麓郷,a,上川地方,2010,0.0,
12,1280,麓郷,a,上川地方,2011,0.0,
12,1280,麓郷,a,上川地方,2012,0.0,
12,1280,麓郷,a,上川地方,2013,0.0,
12,1280,麓郷,a,上川地方,2014,0.0,
12,1280,麓郷,a,上川地方,2015,0.0,
12,1280,麓郷,a,上川地方,2016,0.0,
12,1280,麓郷,a,上川地方,2017,0.0,
12,1280,麓郷,a,上川地方,2018,0.0,
12,1280,麓郷,a,上川地方,2019,0.0,
12,1280,麓郷,a,上川地方,2020,1.0,
12,1280,麓郷,a,上川地方,2021,3.0,
12,1280,麓郷,a,上川地方,2022,0.0,
12,1280,麓郷,a,上川地方,2023,1.0,
12,1280,麓郷,a,上川地方,2024,0.0,
12,1280,麓郷,a,上川地方,2025,0.0,
12,1458,東神楽,a,上川地方,2003,0.0,
12,1458,東神楽,a,上川地方,2004,0.0,
12,1458,東神楽,a,上川地方,2005,0.0,
12,1458,東神楽,a,上川地方,2006,0.0,
12,1458,東神楽,a,上川地方,2007,0.0,
12,1458,東神楽,a,上川地方,2008,0.0,
12,1458,東神楽,a,上川地方,2009,0.0,
12,1458,東神楽,a,上川地方,2010,0.0,
12,1458,東神楽,a,上川地方,2011,0.0,
12,1458,東神楽,a,上川地方,2012,0.0,
12,1458,東神楽,a,上川地方,2013,0.0,
12,1458,東神楽,a,上川地方,2014,1.0,
12,1458,東神楽,a,上川地方,2015,0.0,
12,1458,東神楽,a,上川地方,2016,0.0,
12,1458,東神楽,a,上川地方,2017,0.0,
12,1458,東神楽,a,上川地方,2018,0.0,
12,1458,東神楽,a,上川地方,2019,0.0,
12,1458,東神楽,a,上川地方,2020,0.0,
12,1458,東神楽,a,上川地方,2021,3.0,
12,1458,東神楽,a,上川地方,2022,0.0,
12,1458,東神楽,a,上川地方,2023,0.0,
12,1458,東神楽,a,上川地方,2024,0.0,
12,1458,東神楽,a,上川地方,2025,0.0,
12,1570,小車,a,上川地方,2005,,///
12,1570,小車,a,上川地方,2006,,///
12,1570,小車,a,上川地方,2007,,///
12,1570,小車,a,上川地方,2008,,///
12,1570,小車,a,上川地方,2009,,///
12,1570,小車,a,上川地方,2010,,///
12,1570,小車,a,上川地方,2011,,///
12,1570,小車,a,上川地方,2012,,///
12,1570,小車,a,上川地方,2013,,///
12,1570,小車,a,上川地方,2014,,///
12,1570,小車,a,上川地方,2015,,///
12,1570,小車,a,上川地方,2016,,///
12,1570,小車,a,上川地方,2017,,///
12,1570,小車,a,上川地方,2018,,///
12,1570,小車,a,上川地方,2019,,///
12,1570,小車,a,上川地方,2020,,///
12,1570,小車,a,上川地方,2021,,///
12,1570,小車,a,上川地方,2022,,///
12,1570,小車,a,上川地方,2023,,///
12,1570,小車,a,上川地方,2024,,///
12,1570,小車,a,上川地方,2025,,///
12,1572,剣淵,a,上川地方,2005,,///
12,1572,剣淵,a,上川地方,2006,,///
12,1572,剣淵,a,上川地方,2007,,///
12,1572,剣淵,a,上川地方,2008,,///
12,1572,剣淵,a,上川地方,2009,,///
12,1572,剣淵,a,上川地方,2010,,///
12,1572,剣淵,a,上川地方,2011,,///
12,1572,剣淵,a,上川地方,2012,,///
12,1572,剣淵,a,上川地方,2013,,///
12,1572,剣淵,a,上川地方,2014,,///
12,1572,剣淵,a,上川地方,2015,,///
12,1572,剣淵,a,上川地方,2016,,///
12,1572,剣淵,a,上川地方,2017,,///
12,1572,剣淵,a,上川地方,2018,,///
12,1572,剣淵,a,上川地方,2019,,///
12,1572,剣淵,a,上川地方,2020,,///
12,1572,剣淵,a,上川地方,2021,,///
12,1572,剣淵,a,上川地方,2022,,///
12,1572,剣淵,a,上川地方,2023,,///
12,1572,剣淵,a,上川地方,2024,,///
12,1572,剣淵,a,上川地方,2025,,///
12,1574,金山,a,上川地方,2005,,///
12,1574,金山,a,上川地方,2006,,///
12,1574,金山,a,上川地方,2007,,///
12,1574,金山,a,上川地方,2008,,///
12,1574,金山,a,上川地方,2009,,///
12,1574,金山,a,上川地方,2010,,///
12,1574,金山,a,上川地方,2011,,///
12,1574,金山,a,上川地方,2012,,///
12,1574,金山,a,上川地方,2013,,///
12,1574,金山,a,上川地方,2014,,///
12,1574,金山,a,上川地方,2015,,///
12,1574,金山,a,上川地方,2016,,///
12,1574,金山,a,上川地方,2017,,///
12,1574,金山,a,上川地方,2018,,///
12,1574,金山,a,上川地方,2019,,///
12,1574,金山,a,上川地方,2020,,///
12,1574,金山,a,上川地方,2021,,///
12,1574,金山,a,上川地方,2022,,///
12,1574,金山,a,上川地方,2023,,///
12,1574,金山,a,上川地方,2024,,///
12,1574,金山,a,上川地方,2025,,///
12,47407,旭川,s,上川地方,1888,0.0,]
12,47407,旭川,s,上川地方,1889,0.0,
12,47407,旭川,s,上川地方,1890,0.0,
12,47407,旭川,s,上川地方,1891,0.0,
12,47407,旭川,s,上川地方,1892,0.0,
12,47407,旭川,s,上川地方,1893,0.0,
12,47407,旭川,s,上川地方,1894,0.0,
12,47407,旭川,s,上川地方,1895,0.0,
12,47407,旭川,s,上川地方,1896,0.0,
12,47407,旭川,s,上川地方,1897,0.0,
12,47407,旭川,s,上川地方,1898,0.0,
12,47407,旭川,s,上川地方,1899,0.0,
12,47407,旭川,s,上川地方,1900,0.0,
12,47407,旭川,s,上川地方,1901,0.0,
12,47407,旭川,s,上川地方,1902,0.0,
12,47407,旭川,s,上川地方,1903,0.0,
12,47407,旭川,s,上川地方,1904,0.0,
12,47407,旭川,s,上川地方,1905,0.0,
12,47407,旭川,s,上川地方,1906,0.0,
12,47407,旭川,s,上川地方,1907,0.0,
12,47407,旭川,s,上川地方,1908,0.0,
12,47407,旭川,s,上川地方,1909,0.0,
12,47407,旭川,s,上川地方,1910,0.0,
12,47407,旭川,s,上川地方,1911,0.0,
12,47407,旭川,s,上川地方,1912,0.0,
12,47407,旭川,s,上川地方,1913,0.0,
12,47407,旭川,s,上川地方,1914,0.0,
12,47407,旭川,s,上川地方,1915,0.0,
12,47407,旭川,s,上川地方,1916,0.0,
12,47407,旭川,s,上川地方,1917,0.0,
12,47407,旭川,s,上川地方,1918,0.0,
12,47407,旭川,s,上川地方,1919,0.0,
12,47407,旭川,s,上川地方,1920,1.0,
12,47407,旭川,s,上川地方,1921,0.0,
12,47407,旭川,s,上川地方,1922,0.0,
12,47407,旭川,s,上川地方,1923,0.0,
12,47407,旭川,s,上川地方,1924,0.0,
12,47407,旭川,s,上川地方,1925,0.0,
12,47407,旭川,s,上川地方,1926,0.0,
12,47407,旭川,s,上川地方,1927,0.0,
12,47407,旭川,s,上川地方,1928,1.0,
12,47407,旭川,s,上川地方,1929,0.0,
12,47407,旭川,s,上川地方,1930,0.0,
12,47407,旭川,s,上川地方,1931,0.0,
12,47407,旭川,s,上川地方,1932,0.0,
12,47407,旭川,s,上川地方,1933,0.0,
12,47407,旭川,s,上川地方,1934,0.0,
12,47407,旭川,s,上川地方,1935,0.0,
12,47407,旭川,s,上川地方,1936,0.0,
12,47407,旭川,s,上川地方,1937,0.0,
12,47407,旭川,s,上川地方,1938,0.0,
12,47407,旭川,s,上川地方,1939,0.0,
12,47407,旭川,s,上川地方,1940,0.0,
12,47407,旭川,s,上川地方,1941,0.0,
12,47407,旭川,s,上川地方,1942,0.0,
12,47407,旭川,s,上川地方,1943,0.0,
12,47407,旭川,s,上川地方,1944,0.0,
12,47407,旭川,s,上川地方,1945,0.0,
12,47407,旭川,s,上川地方,1946,0.0,
12,47407,旭川,s,上川地方,1947,0.0,
12,47407,旭川,s,上川地方,1948,0.0,
12,47407,旭川,s,上川地方,1949,0.0,
12,47407,旭川,s,上川地方,1950,0.0,
12,47407,旭川,s,上川地方,1951,0.0,
12,47407,旭川,s,上川地方,1952,0.0,
12,47407,旭川,s,上川地方,1953,0.0,
12,47407,旭川,s,上川地方,1954,0.0,
12,47407,旭川,s,上川地方,1955,0.0,
12,47407,旭川,s,上川地方,1956,0.0,
12,47407,旭川,s,上川地方,1957,0.0,
12,47407,旭川,s,上川地方,1958,0.0,
12,47407,旭川,s,上川地方,1959,0.0,
12,47407,旭川,s,上川地方,1960,0.0,
12,47407,旭川,s,上川地方,1961,0.0,
12,47407,旭川,s,上川地方,1962,0.0,
12,47407,旭川,s,上川地方,1963,0.0,
12,47407,旭川,s,上川地方,1964,0.0,
12,47407,旭川,s,上川地方,1965,0.0,
12,47407,旭川,s,上川地方,1966,0.0,
12,47407,旭川,s,上川地方,1967,0.0,
12,47407,旭川,s,上川地方,1968,0.0,
12,47407,旭川,s,上川地方,1969,0.0,
12,47407,旭川,s,上川地方,1970,0.0,
12,47407,旭川,s,上川地方,1971,0.0,
12,47407,旭川,s,上川地方,1972,0.0,
12,47407,旭川,s,上川地方,1973,0.0,
12,47407,旭川,s,上川地方,1974,0.0,
12,47407,旭川,s,上川地方,1975,0.0,
12,47407,旭川,s,上川地方,1976,0.0,
12,47407,旭川,s,上川地方,1977,0.0,
12,47407,旭川,s,上川地方,1978,1.0,
12,47407,旭川,s,上川地方,1979,0.0,
12,47407,旭川,s,上川地方,1980,0.0,
12,47407,旭川,s,上川地方,1981,0.0,
12,47407,旭川,s,上川地方,1982,0.0,
12,47407,旭川,s,上川地方,1983,0.0,
12,47407,旭川,s,上川地方,1984,1.0,
12,47407,旭川,s,上川地方,1985,0.0,
12,47407,旭川,s,上川地方,1986,0.0,
12,47407,旭川,s,上川地方,1987,0.0,
12,47407,旭川,s,上川地方,1988,0.0,
12,47407,旭川,s,上川地方,1989,1.0,
12,47407,旭川,s,上川地方,1990,0.0,
12,47407,旭川,s,上川地方,1991,0.0,
12,47407,旭川,s,上川地方,1992,0.0,
12,47407,旭川,s,上川地方,1993,0.0,
12,47407,旭川,s,上川地方,1994,0.0,
12,47407,旭川,s,上川地方,1995,0.0,
12,47407,旭川,s,上川地方,1996,0.0,
12,47407,旭川,s,上川地方,1997,0.0,
12,47407,旭川,s,上川地方,1998,0.0,
12,47407,旭川,s,上川地方,1999,0.0,
12,47407,旭川,s,上川地方,2000,1.0,
12,47407,旭川,s,上川地方,2001,0.0,
12,47407,旭川,s,上川地方,2002,0.0,
12,47407,旭川,s,上川地方,2003,0.0,
12,47407,旭川,s,上川地方,2004,0.0,
12,47407,旭川,s,上川地方,2005,0.0,
